Name,Bio,Labels,Notable Releases,Link
Torn,N/A...,"Clear Conceptions, Cyclone Recordings, Harm Reduction, Moody Recordings, Ocean Bleu Label, DOLEC, Ronin Ordinance, Conspired Within Music, Nurtured Beatz, 47",,https://drumandbassuk.com/artist/torn
Toronto Is Broken,N/A...,"FiXT, YANA Music, So Recordings, DRIPFED Music",,https://drumandbassuk.com/artist/toronto-is-broken
Total Recall,N/A...,"DeVice, T3K, Pick 'n' Mix, TRES-2B MUSIC LTD, Sub-liminal Recordings, Run Tingz Recordings, Eternal Muzic Records, Nemesis Recordings Digital, Digital Terror Records",,https://drumandbassuk.com/artist/total-recall
Total Science,N/A...,"Metalheadz, New Vision Recordings, C.I.A., Computer Integrated Audio",,https://drumandbassuk.com/artist/total-science
Toxinate,N/A...,"Invicta Audio, Toxinate, Exert Records, Gossip, Alpha Circuit, Clam Records, Sweet Tooth Recordings, Tsunami (UK), Crucast, Kronic Bass Recordings",,https://drumandbassuk.com/artist/toxinate
Toyfon,N/A...,"Neuropunk Records, Paperfunk Recordings, Invasion Recordings, Shell Shock Recordings, Refraction Music",,https://drumandbassuk.com/artist/toyfon
TR Tactics,N/A...,"Eatbrain, Skamele Recordings, Hanzom Music, Blackout Music NL, Prdk Music, C4C Recordings",,https://drumandbassuk.com/artist/tr-tactics
T.R.A.C.,N/A...,"Spearhead Records, DeVice, Liquid V, Beat Art Department, Transparent Audio, SUNANDBASS Recordings, Rosebay Music",,https://drumandbassuk.com/artist/trac
Transparent,N/A...,"Dissonance, Halogen Music, Flexout Audio, Transparent, Cecil Thornton Music, PROX:LTD, Proximity Recordings, The Chikara Project, Dream Team, Transient Audio",,https://drumandbassuk.com/artist/transparent
Trashold,N/A...,"Hotcue Records, Liquid Flavours Records, Dope Stereo",,https://drumandbassuk.com/artist/trashold
Trauma DBC,N/A...,"Urban Hybrid, UP4IT? Recordings, Sub Heavy Audio, Mutant Species Records, 0121 Recordings, Kartoons",,https://drumandbassuk.com/artist/trauma-dbc
Traumatize,N/A...,"DnB Allstars, Dubplate Dread, TRES-2B MUSIC LTD, WireTrap Records, RUN, Biological Beats, Nemesis Recordings Digital",,https://drumandbassuk.com/artist/traumatize
TRCD,N/A...,"Eatbrain, Dirtbox Recordings, VTO Records, Abducted LTD, Close 2 Death, Neuroheadz",,https://drumandbassuk.com/artist/trcd
Treex,N/A...,"Smooth N Groove Records, Soul Deep Recordings, Soul Deep Digital, Offworld Recordings, Soul Deep Exclusives",,https://drumandbassuk.com/artist/treex
TREi,N/A...,"TIKI DUB PRODUCTIONS, DeVice, Rampage Recordings, Villainy and TREi, Viper Recordings, Let Them Cook Records",,https://drumandbassuk.com/artist/trei
Tremah,N/A...,"The Express, Beatalistics, Liquid Tones, Influenza Media, Dancefloor Mayhem Recordings, Good Karma Music, Nu Venture Records, Deeper Vision Recordings, E-Motion Records",,https://drumandbassuk.com/artist/tremah
Trend´R,N/A...,"Trending Music, 1461499 Records DK2, 1461499 Records DK",,https://drumandbassuk.com/artist/trendr
Trex,N/A...,"Overview Music, Sofa Sound, Soulvent Records, Nuusic, Trust Audio, Metalheadz, RUN",,https://drumandbassuk.com/artist/trex
TriaMer & Nagato,N/A...,"Future Sickness Records, TriaMer Recordings",,https://drumandbassuk.com/artist/triamer-nagato
Trigga,N/A...,"Nice Up!, Souped Up Records, Trigga, Rich Blocc Records, RUN, No Joke Records",,https://drumandbassuk.com/artist/trigga
Trikkstar,N/A...,Playbak Int.,,https://drumandbassuk.com/artist/trikkstar
Trisector,N/A...,"DSCI4, Signature Dark Grey, Audiogore, Medschool",,https://drumandbassuk.com/artist/trisector
Tryst Temps,N/A...,"Forbidden Frequencies, Eatbrain, Delta9 Recordings, Domain, DIVIDID, Kosenprod",,https://drumandbassuk.com/artist/tryst-temps
TS,N/A...,"Beats In Mind, D.D.O Music, Glitch Audio, CRD, TS MUSIC, Celsius Recordings, C Recordings, Locked Up Music",,https://drumandbassuk.com/artist/ts
tshabee,N/A...,"Demand Records, Invisible Corner, Inception Audio",,https://drumandbassuk.com/artist/tshabee
Tsuki,N/A...,"UKF, ¡ Jaradsito !, Relentless Records, 5968853 Records DK, Tsunami (UK), DnB Allstars Records, Helix Records",,https://drumandbassuk.com/artist/tsuki
Tuffest,N/A...,"Ghetto Slang Ent Inc, Klinical Records, JA (Jamaica Authentic) Records, VP Records, Tuffest, King Jap Records",,https://drumandbassuk.com/artist/tuffest
Turno,N/A...,"Gossip, Columbia, Insomniac Records, Crucast, AIRGLOMUSIC, IN-DMND, DnB Allstars Records",,https://drumandbassuk.com/artist/turno
Tweakz,N/A...,"Unchained Recordings, Tweakz, T3K, Chilli Tribe Records, Four Corners, Transparent Audio, Love For Low Frequencies",,https://drumandbassuk.com/artist/tweakz
Twintone,N/A...,"Yumi Recordings, Liquid Drops, Beatalistics, Lizplay Records, Soul Deep Digital, KushSessions, Dnbb Digital, FX909 MUSIC, Offworld Recordings",,https://drumandbassuk.com/artist/twintone
Twisted Individual,N/A...,"Grid Recordings UK, Twisted Individual Productions",,https://drumandbassuk.com/artist/twisted-individual
Two Mind,N/A...,"Stickybass Records, Young Guns Recordings, Double U.V. Recordings, Dubstomp 2 Bass Records, Tonrecords, Respect Records",,https://drumandbassuk.com/artist/two-mind
Two Twisted,N/A...,"Illusive Insight Digital, Walking Dead Recordings, Escalated Sounds, Terror Bass Records, Two Twisted",,https://drumandbassuk.com/artist/two-twisted
Tyke,N/A...,"Innerground Records, Muzik Hertz, Playaz Recordings, Crate Classics, Grid Recordings UK, blanc, Holographic Audio, LOWFREQMX",,https://drumandbassuk.com/artist/tyke
Tyr Kohout,N/A...,"In The Lab Recordings, Snappy Homefry Productions, Pilot., 1 More Thing, Anjunabeats, Liquicity Records, Viper Recordings, Deviant Audio, Shakimusic.com, Shogun Audio",,https://drumandbassuk.com/artist/tyr-kohout
U-Ome,N/A...,Hum Fi Drum,,https://drumandbassuk.com/artist/u-ome
Uk Apache,N/A...,"DNB Vibes, Lords of Moondance, Nuttah Beats, Ganja Recordings, Showtime Music, cult.ure, Sliced Note Recordings",,https://drumandbassuk.com/artist/uk-apache
Ulterior Motive,N/A...,"Metalheadz, Guidance, CNVX, Shogun Audio",,https://drumandbassuk.com/artist/ulterior-motive
Ultrah,N/A...,"Biological Beats, Audio Overload Records",,https://drumandbassuk.com/artist/ultrah
Umax,N/A...,"Max White, Grand Theft Audio Recordings UK, YANA Music, Four Corners, Sunny Moves Records, FATE Recordings",,https://drumandbassuk.com/artist/umax
UN-CUT,N/A...,WM UK,,https://drumandbassuk.com/artist/un-cut
Undercover Agent,N/A...,"Suburban Base Recordings, Thermal Recordings, Juice Records, Suburban Base",,https://drumandbassuk.com/artist/undercover-agent
Underdog,N/A...,VEAC,,https://drumandbassuk.com/artist/underdog
Undersound,N/A...,"Violation Music, Vibration Records Ltd, NexGen Music, Release the Sounds",,https://drumandbassuk.com/artist/undersound
Understate,N/A...,"Street Tracks, Stashed Cutz, South Of Saturn, Lapsus Music, Stashed, Safe Ltd., Baikonur Recordings, FREAK, DataTech, Plastik Galaxy, W&O Street Tracks",,https://drumandbassuk.com/artist/understate
Unglued,N/A...,"Hospital Records, Overview Music, Drum&BassArena",,https://drumandbassuk.com/artist/unglued
Unkn0wn Dub,N/A...,"Tonrecords, Smoked Style",,https://drumandbassuk.com/artist/unkn0wn-dub
Unknown Face,N/A...,"Flavaz Recordings, Soul in Motion Records, CNVX",,https://drumandbassuk.com/artist/unknown-face
Unreal,N/A...,"Innerground Records, Liquid V, Soulbass Recordings",,https://drumandbassuk.com/artist/unreal
UnSub,N/A...,"Pure Heart Dirty Mind Records, Section 8 Recordings, Korsakov Music, PHDM Records",,https://drumandbassuk.com/artist/unsub
Upgrade (UK),N/A...,"Souped Up Records, Serial Killaz, DnB Allstars, Gossip, First Request, Crucast, Low Down Deep Recordings",,https://drumandbassuk.com/artist/upgrade-uk
Urban Frequency,N/A...,"Promo Audio recordings, Erbass Recordings, 4 Jungle Records, Xylo Records, Kulture Klash Records, Dnbb Digital, AIRLINE DIGITAL",,https://drumandbassuk.com/artist/urban-frequency
Urbandawn,N/A...,"War On Silence, Hospital Records, V Recordings, Liberator Music / Virgin Music Group",,https://drumandbassuk.com/artist/urbandawn
U.Stone & Viniselecta,N/A...,Dubwise Station,,https://drumandbassuk.com/artist/ustone-viniselecta
Usual Suspects,N/A...,Renegade Hardware,,https://drumandbassuk.com/artist/usual-suspects
Utah Jazz,N/A...,"Spearhead Records, Plush Recordings, Such Music, Innerground Records, Vintage Recordings",,https://drumandbassuk.com/artist/utah-jazz
V O E,N/A...,"Viper Recordings, Liquicity, High Tea Music",,https://drumandbassuk.com/artist/v-o-e
valsBaai,N/A...,"DREVOBOS RECORDINGS, Smooth N Groove Records, Soul Deep Digital, Dnbb Digital, Amphibious Audio Recordings",,https://drumandbassuk.com/artist/valsbaai
Vandermou,N/A...,"Skamele Recordings, Space Pirate Recordings, Histeria Records, Gutting Audio, FMR - Forbidden Musical Rites, Nahual Records, Nu Error Audio, Black Monsta Records",,https://drumandbassuk.com/artist/vandermou
Veak,N/A...,"Wayside Recordings, Bass Star Records, Dubplate Supplier, Riot Dubs, Another Chance Records",,https://drumandbassuk.com/artist/veak
Vektah,N/A...,"Sofa Sound, Flexout Audio, Hyperactivity Music, Soulvent Records, Crate Classics, Symmetry Recordings, Love For Low Frequencies, Dazed Muzic",,https://drumandbassuk.com/artist/vektah
Vektral,N/A...,"Riot Records, Grand Theft Audio Recordings UK, Yosh Bass, High Tea Music, Nu Venture Records",,https://drumandbassuk.com/artist/vektral
Velocity,N/A...,"W10 Records, 썬플라워리퍼블릭91, Liquid V, Digital Blus, Liquid Drops, Sheer Velocity Recordings, Avoice, Prestige Music Group, Human Elements, Celsius Recordings, Jazzsticks Recordings",,https://drumandbassuk.com/artist/velocity
Velocity Curve,N/A...,Orbiting Orion,,https://drumandbassuk.com/artist/velocity-curve
Ventus,N/A...,"Incurzion Audio, 1965473 Records DK, NRG Sound, Formation Records",,https://drumandbassuk.com/artist/ventus
Vibe Chemistry,N/A...,"thednbbase, Universal-Island Records Ltd., DnB Allstars Records, Make Your Era, 0207 Def Jam",,https://drumandbassuk.com/artist/vibe-chemistry
Vici,N/A...,"Eatbrain, īnkūbe & Vici, Blackout Music NL, Zombie Cats, Neksus Sound, VISION, Evolution Chamber",,https://drumandbassuk.com/artist/vici
Villainous Nature,N/A...,Independent,,https://drumandbassuk.com/artist/villainous-nature
Villem,N/A...,"UKF, ThirtyOne Recordings, VLLM, Former Child, Footnotes, Aphrah, DREGS Music",,https://drumandbassuk.com/artist/villem
Viniselecta,N/A...,"DubwiseStation Dubside, Dubwise Station",,https://drumandbassuk.com/artist/viniselecta
Vio.let,N/A...,"Soulvent Records, CW Music, Korsakov Music, 170+ Recordings, The Caracal Project, Stay Present, Keeno Music",,https://drumandbassuk.com/artist/violet
Virtue,N/A...,"xJAK Audio, DeVice, ProgRAM",,https://drumandbassuk.com/artist/virtue
Visages,N/A...,"1985 Music, VISION",,https://drumandbassuk.com/artist/visages
Vital,N/A...,"Sincere Recordings, N.W.S Digital, Lickwood and Gunshot, Iron Fist Audio, Bruised Records, Sweep Da Scene Records, ADDI+ION AUDIO, Feral Inc Audio, Rebellion Records",,https://drumandbassuk.com/artist/vital
Vital Elements,N/A...,"Warehouse Days, Liondub International, Evergreen Jungle, V2E Recordings",,https://drumandbassuk.com/artist/vital-elements
Vital Link,N/A...,"Make Your Era, Underground Soundz, Subway Soundz, Bagged & Tagged Records, Bulletproof Records, Tonrecords, Danger Music, Digital Terror Records",,https://drumandbassuk.com/artist/vital-link
VLTRN,N/A...,"Close 2 Death, Kvitnu, New Standard Elite, Ohm Resistance, Caffeine Chamber Recordings",,https://drumandbassuk.com/artist/vltrn
Vodkah,N/A...,"Gorilla Warfare, Fokuz Recordings, Four Corners, KushSessions, Just Buzz Bass Recordings",,https://drumandbassuk.com/artist/vodkah
Voicemc,N/A...,"Voice of Venakula Recordings, VoicemC, Galacy Records, Voice of Venakula",,https://drumandbassuk.com/artist/voicemc
Voicians,N/A...,"Monstercat, Liquicity Records, Velodic, Wobbles & Waffles",,https://drumandbassuk.com/artist/voicians
Void One,N/A...,"Coliseum Audio, RustOut Records",,https://drumandbassuk.com/artist/void-one
Volatile Cycle,N/A...,"Eatbrain, Symbiotik Records, BEAST MUSIC, C4C Limited, Bad Taste Recordings, C4C Recordings, Evolution Chamber",,https://drumandbassuk.com/artist/volatile-cycle
Voltage,N/A...,"Souped Up Records, Prodejhudbu.cz, Nice N' Decent, DnB Allstars, Voltage, Crucast, Rinse / KOOL, DnB Allstars Records, Low Down Deep Recordings",,https://drumandbassuk.com/artist/voltage
Voodoom,N/A...,PRSPCT Recordings,,https://drumandbassuk.com/artist/voodoom
vOPhoniQ,N/A...,Dawn Records,,https://drumandbassuk.com/artist/vophoniq
Vorso,N/A...,"Upscale HQ, Play Me Records, Inspected, Vorso, VISION",,https://drumandbassuk.com/artist/vorso
Vortex Involute,N/A...,"Close 2 Death, Audio Boutique, Катя Чехова, Plastinka",,https://drumandbassuk.com/artist/vortex-involute
VovKING,N/A...,"YOXDEN, Gonivo Records, Rampage Recordings, Bad Taste Recordings, FUTURE, EPO22 Music Tales, Confession, Elevate Records, Nemesis Recordings Digital",,https://drumandbassuk.com/artist/vovking
Voyage,N/A...,"Overview Music, Flexout Audio, Domain, Tech Itch Digital, Guidance, Voyage, Rasterton, Sirocco",,https://drumandbassuk.com/artist/voyage
VVV,N/A...,"Collapsed Structures, HOLODECK Records, BLCR Laboratories, No Problema Tapes, Pure Life Records, Aurawire, Hellscape Recordings",,https://drumandbassuk.com/artist/vvv
Waeys,N/A...,"Overview Music, Born on Road, Flexout Audio, Monstercat, Phase Records DNB, Critical Music",,https://drumandbassuk.com/artist/waeys
Wagz,N/A...,"The North Quarter, Soul in Motion Records, Codename: RCRDS, CNVX, Influence Records, Metalheadz",,https://drumandbassuk.com/artist/wagz
Walk:r,N/A...,"Spearhead Records, ThirtyOne Recordings, Soul in Motion Records, Guidance, Carbon Music",,https://drumandbassuk.com/artist/walkr
Wardown,N/A...,Blu Mar Ten Music,,https://drumandbassuk.com/artist/wardown
Warhead,N/A...,"Precinct, Platform 1, Zombie Recordings UK, Grid Recordings UK, Subway Soundz, Strictly 170, Sub-liminal Recordings, Make Your Era, Gradient Records, Nemesis Recordings Digital",,https://drumandbassuk.com/artist/warhead
Warm Roller,N/A...,"Beats In Mind, Cataclysm Recordings, Four Corners, C Recordings, Warm Communications, FLOODLIGHT WW, DLT9",,https://drumandbassuk.com/artist/warm-roller
Warp Fa2e,N/A...,"DREVOBOS RECORDINGS, Neuropunk Records, Paperfunk Recordings, Bass Rabbit Recordings, Neurofusion, КОСТЁР, DnB Doctor., Monkey B Studio",,https://drumandbassuk.com/artist/warp-fa2e
Was A Be,N/A...,"Unchained Recordings, Dispatch Recordings, Reveries, Waevs, Guidance, Onyx Recordings, Vandal Records, Neosignal, Gutterfunk",,https://drumandbassuk.com/artist/was-a-be
Wax Doctor,N/A...,"Metalheadz, R&S Records, VGP, Talkin' Loud - Mercury Records Ltd.",,https://drumandbassuk.com/artist/wax-doctor
Weejii,N/A...,"L.C Elite Records, Independent, Grand Theft Audio Recordings UK, B-LINE, Crucast, Gradient Records, Low Down Deep Recordings",,https://drumandbassuk.com/artist/weejii
WEI,N/A...,"Pure Life Records, Hollow Point One, Dream Catalogue",,https://drumandbassuk.com/artist/wei
Whiney,N/A...,"Hospital Records, Liquicity, Monstercat, DnB Allstars Records, Shogun Audio",,https://drumandbassuk.com/artist/whiney
Whiskey Pete,N/A...,"Funktasty Crew Records, Gorilla Warfare, Switchblade Recordings, Grand Theft Audio Recordings UK, TNGU Music, Play Me Records, Play Me Too Records, 3000 Deep, CREATURED",,https://drumandbassuk.com/artist/whiskey-pete
Whisper,N/A...,"Pick 'n' Mix, Young Guns Recordings, Grid Recordings UK, Clam Records, Octave Recordings, OYO",,https://drumandbassuk.com/artist/whisper
Wickaman,N/A...,"RAM Records, Rong Robot, Titan Records, ProgRAM, Drum&BassArena, AEI Music",,https://drumandbassuk.com/artist/wickaman
Wickedsquad,N/A...,WickedVinyl,,https://drumandbassuk.com/artist/wickedsquad
Wigman,N/A...,"Bruised Records, Make Your Era, Dub Shotta, Gradient Records",,https://drumandbassuk.com/artist/wigman
Wiguez,N/A...,"Eatbrain, J Battle, Salia Sounds, WIGUEZLAB, Hanzom Music, Universal Music Spain S.L., NCS",,https://drumandbassuk.com/artist/wiguez
Wildstorm,N/A...,"Woodysworld Records, Default Recordings, Sensko & Wildstorm, Dream Killer Recordings, Church of Bass New Zealand, Liquid Drops, RAW UK",,https://drumandbassuk.com/artist/wildstorm
Wilkinson,N/A...,"BMG Rights Management (UK) Ltd., Experts Only/Darkroom Records, Piri C, Sleepless Music Limited, Sleepless Music, Steel City Dance Discs",,https://drumandbassuk.com/artist/wilkinson
Will Miles,N/A...,"ThirtyOne Recordings, Beats In Mind, Banished Beats, Eloisa Records, Miles A. Head, Soul Sonic Records, Elm Imprint, Exiled Recordings, Weapons of Choice Recordings",,https://drumandbassuk.com/artist/will-miles
Winslow,N/A...,"Spearhead Records, Sofa Sound, Pilot Records, Soulvent Records, Goldfat Records, Hospital Records, Must Make Music, VAUVISION, Rosebay Music, Jonex Enterprises",,https://drumandbassuk.com/artist/winslow
Witters,N/A...,"Off Leash Records, WM New Zealand, Witters, YUKON ERA, Lunchbox Records",,https://drumandbassuk.com/artist/witters
Wizla,N/A...,"Mechanical Advantage, Big Tasty Records, Dutty Dubplatez, DubPlate Mafia Recordings",,https://drumandbassuk.com/artist/wizla
WOLFKID,N/A...,"SPUR1-MEDIA, Spur1-music",,https://drumandbassuk.com/artist/wolfkid
Woodlock,N/A...,"Old Ghost Records, Exert Records, Sub Motionz, Netrek, Woodlock, DirtySnatcha Promotions, Leakd Audio, Debunked Records",,https://drumandbassuk.com/artist/woodlock
Woody,N/A...,"KondZilla, woody, J32c 레코드, Woody Don Tank Prodaction, NowOrNever The Label",,https://drumandbassuk.com/artist/woody
Workforce,N/A...,"Gemini Gemini, Must Make Music, Tyler Daley, Shogun Audio",,https://drumandbassuk.com/artist/workforce
Wreckage Machinery,N/A...,"Esprit Records, Sound Synthesis Lab, Beta Recordings, Indivision Music, Wreckage Machinery",,https://drumandbassuk.com/artist/wreckage-machinery
Wreckless,N/A...,"Sofa Sound, Dispatch Recordings, Wreckless Music, Artikal Music UK, Metalheadz",,https://drumandbassuk.com/artist/wreckless
Wyld Dogz,N/A...,"Dogzone Records, Xploded Music Limited, Fruits Music",,https://drumandbassuk.com/artist/wyld-dogz
